ecg
-0.002191908
-9.75E-05
0.002819735
0.00598078
0.010235966
0.015675892
0.020443923
0.024574258
0.028097564
0.028684284
0.030990554
0.033396639
0.035919612
0.042121511
0.049219633
0.05662656
0.064941493
0.07153339
0.079784581
0.087896086
0.096525271
0.108081999
0.119854485
0.1306848
0.140857108
0.150320659
0.159966802
0.169565863
0.176961595
0.182654145
0.185910636
0.187483999
0.186378785
0.181853492
0.17428326
0.165976116
0.155137978
0.140883971
0.124370459
0.105261101
0.085622619
0.064989048
0.043858417
0.023107254
0.003496652
-0.01602373
-0.035517483
-0.052909486
-0.06817938
-0.081165662
-0.090353616
-0.098016417
-0.102915674
-0.106952673
-0.109740465
-0.113467273
-0.116218254
-0.11859123
-0.119729218
-0.119632583
-0.118015444
-0.115404514
-0.112995146
-0.111472761
-0.111822184
-0.110817516
-0.110212566
-0.109161124
-0.106201252
-0.102692802
-0.098439374
-0.093940679
-0.090244351
-0.08747205
-0.085140239
-0.08258393
-0.0804654
-0.077699481
-0.07499876
-0.072260651
-0.069276957
-0.06651828
-0.06261389
-0.059059176
-0.057067138
-0.053922642
-0.051627526
-0.048574722
-0.04559022
-0.046349974
-0.048331258
-0.051316657
-0.052212611
-0.052987081
-0.053497931
-0.051333602
-0.051114308
-0.049082062
-0.047145056
-0.045846326
-0.04376473
-0.043781244
-0.042878712
-0.043321602
-0.042933007
-0.04212148
-0.041423109
-0.040354706
-0.040090964
-0.040336943
-0.041635215
-0.041642602
-0.042343988
-0.041948591
-0.044318146
-0.046799059
-0.04911381
-0.050675079
-0.049507563
-0.048080081
-0.045625092
-0.042116222
-0.038489563
-0.03649285
-0.035661469
-0.036234706
-0.037001714
-0.037595965
-0.037870893
-0.037792086
-0.037405243
-0.035706492
-0.034059797
-0.031118538
-0.029092783
-0.028839275
-0.028716663
-0.029472932
-0.029188523
-0.029114389
-0.029153332
-0.029176391
-0.030320734
-0.030068535
-0.030697244
-0.032025543
-0.031428324
-0.03104799
-0.031296581
-0.031778767
-0.031856799
-0.030041332
-0.028512799
-0.027080557
-0.025824166
-0.02425452
-0.02365517
-0.022183333
-0.021137486
-0.021329302
-0.020241077
-0.019375737
-0.019492618
-0.020295282
-0.020515286
-0.022268335
-0.02537426
-0.026703903
-0.027178857
-0.027599865
-0.026396388
-0.024283242
-0.022120021
-0.02093122
-0.021836993
-0.022629656
-0.023783171
-0.024918806
-0.024848041
-0.023767342
-0.0210338
-0.019649174
-0.019285901
-0.019870261
-0.020838677
-0.019827941
-0.018261185
-0.016580164
-0.014675912
-0.013211719
-0.012664979
-0.013419751
-0.013759554
-0.013596602
-0.01254476
-0.010298416
-0.007519318
-0.007572015
-0.007863466
-0.009638518
-0.012526245
-0.014030486
-0.015193269
-0.015339713
-0.016097675
-0.015168275
-0.013175748
-0.010533624
-0.004943326
0.002150619
0.011060608
0.019936979
0.027487653
0.03446737
0.040817429
0.045628151
0.04722296
0.046909916
0.044605195
0.041091597
0.037205934
0.032567104
0.024812021
0.014866678
0.000181189
-0.016331679
-0.029275089
-0.038856583
-0.042654849
-0.042507206
-0.039571325
-0.036761406
-0.035977548
-0.035528361
-0.036849109
-0.038208668
-0.038910378
-0.03917186
-0.039042574
-0.038298611
-0.037227025
-0.032979925
-0.024191395
-0.007831816
0.026368498
0.084436882
0.164973349
0.262881644
0.362749427
0.426224481
0.428530153
0.361015131
0.2343856
0.083187365
-0.052222562
-0.139713064
-0.165718475
-0.140095579
-0.093148478
-0.050017742
-0.023978424
-0.01782422
-0.026779961
-0.041288503
-0.052329293
-0.056404983
-0.055268538
-0.049081421
-0.043689349
-0.041543992
-0.040492418
-0.040896899
-0.039877625
-0.037521369
-0.034526673
-0.029356945
-0.024269979
-0.020968461
-0.018460091
-0.017728344
-0.016045227
-0.013927444
-0.009445146
-0.004721058
-0.000828714
0.00160493
0.002585782
0.004964329
0.006164184
0.006365735
0.009178568
0.011324737
0.013726166
0.016298332
0.019636191
0.025182585
0.029829958
0.034335241
0.039593239
0.044973173
0.053129727
0.0612274
0.071549568
0.083012413
0.092268252
0.101549625
0.110271795
0.118918978
0.12824687
0.137009473
0.145542284
0.15511287
0.163133356
0.171723836
0.176622194
0.179357682
0.18016482
0.178681868
0.174865765
0.168954168
0.16056255
0.148307897
0.135618437
0.120160488
0.104227787
0.084498748
0.060760083
0.038309773
0.015392002
-0.00734217
-0.028556606
-0.046857375
-0.061364251
-0.073198596
-0.081904951
-0.090148619
-0.09810611
-0.10427289
-0.108694589
-0.112514768
-0.115038959
-0.116723237
-0.118454973
-0.119305532
-0.118547951
-0.116730733
-0.113021896
-0.110299764
-0.107386531
-0.105645854
-0.106609209
-0.10741302
-0.10628504
-0.1042935
-0.10082369
-0.096767352
-0.092575874
-0.087803668
-0.085699954
-0.082940713
-0.079940214
-0.079463026
-0.076437928
-0.072945619
-0.070822076
-0.066746478
-0.063717756
-0.060322868
-0.056312941
-0.055581871
-0.056320748
-0.057703759
-0.058551237
-0.057955521
-0.055497039
-0.051948762
-0.047006052
-0.04322931
-0.041483397
-0.041495317
-0.04195739
-0.042808216
-0.043714577
-0.044774926
-0.046135888
-0.046808664
-0.048143763
-0.048637028
-0.049575499
-0.050101323
-0.050160425
-0.050384769
-0.050429728
-0.051229335
-0.051354571
-0.04974866
-0.048403179
-0.045640639
-0.041808243
-0.040978287
-0.038748647
-0.038023732
-0.038207557
-0.038082927
-0.040198516
-0.041146851
-0.041009078
-0.040638651
-0.040603991
-0.039603875
-0.037408741
-0.036460008
-0.034418058
-0.033512732
-0.034193591
-0.034199948
-0.03486714
-0.03360059
-0.032676213
-0.032127198
-0.030829556
-0.029383892
-0.029689212
-0.02782502
-0.027308833
-0.029064202
-0.031050584
-0.032897495
-0.034431808
-0.036556618
-0.036463581
-0.034741692
-0.031983208
-0.029433147
-0.029299057
-0.029066309
-0.027341861
-0.027347483
-0.025422377
-0.024029038
-0.024075093
-0.024801312
-0.025425337
-0.025698915
-0.027412499
